#OTU_num	T.T3CK.1	T.T3CK.2	T.T3CK.3	T.T3CK.4	T.T3B.1	T.T3B.2	T.T3B.3	T.T3B.4
OTU_6729	0	0	0	0	0	0	0	0
OTU_6730	0	0	0	0	0	0	0	0
OTU_6733	1	4	0	3	0	5	1	1
OTU_6734	0	0	0	0	1	0	0	0
OTU_6735	1	3	1	0	0	3	1	1
OTU_6736	0	1	0	0	1	0	0	0
OTU_6737	0	0	0	0	0	0	2	0
OTU_6738	0	0	0	0	0	0	0	0
OTU_6739	0	0	0	0	0	0	0	0
OTU_6740	0	0	1	0	0	0	0	0
OTU_6741	0	0	0	0	0	0	0	0
OTU_6742	0	0	0	0	0	5	1	2
OTU_6744	0	0	0	0	0	0	0	0
OTU_6745	0	0	0	0	0	0	0	0
OTU_6746	0	0	0	0	0	0	0	0
OTU_6748	0	0	0	0	0	0	0	0
OTU_6749	0	0	0	0	0	0	0	0
OTU_6750	0	0	0	0	0	0	0	0
OTU_6751	16	30	21	35	9	10	9	10
OTU_6752	3	4	11	4	0	1	1	1
OTU_6753	0	0	0	0	0	0	0	0
OTU_6754	0	0	0	1	0	0	0	0
OTU_6755	0	1	1	4	1	0	4	0
OTU_6757	0	0	0	0	0	0	0	0
OTU_6758	0	0	2	0	2	1	0	1
OTU_6762	0	0	0	0	0	0	0	0
OTU_6763	0	0	0	0	0	0	0	0
OTU_6765	0	0	0	0	0	0	0	0
OTU_6768	0	0	0	0	0	0	0	0
OTU_6769	0	0	0	0	0	0	0	0
OTU_6770	0	0	0	0	0	0	0	0
OTU_6772	0	0	0	0	0	0	0	0
OTU_6773	0	1	3	0	0	0	0	0
OTU_6776	0	0	0	0	0	0	0	0
OTU_6778	0	8	0	0	1	1	1	8
OTU_6780	0	0	0	0	0	0	0	0
OTU_6781	0	0	0	0	0	0	0	0
OTU_6785	0	1	0	0	1	1	0	0
OTU_6786	32	8	12	11	24	24	10	19
OTU_6789	5	1	3	3	1	1	3	0
OTU_6791	0	0	0	0	0	0	0	0
OTU_6797	0	0	0	0	0	0	0	0
OTU_6798	0	0	0	0	0	0	0	0
OTU_6799	0	0	0	0	0	0	0	0
OTU_6801	0	0	0	0	0	0	0	0
OTU_6802	0	0	0	0	0	0	0	0
OTU_6803	0	0	0	0	0	0	0	0
OTU_6804	0	0	0	0	0	0	0	0
OTU_6805	0	0	0	0	0	0	0	0
OTU_6807	8	12	10	7	11	11	13	5
OTU_6808	0	0	0	0	0	0	0	0
OTU_6809	3	0	0	0	3	7	0	0
OTU_6810	0	0	0	0	0	0	0	0
OTU_6811	9	10	26	16	21	11	30	13
OTU_6812	0	0	0	0	0	0	0	0
OTU_6813	0	0	4	0	0	0	0	0
OTU_6814	0	0	0	0	0	0	0	0
OTU_6815	0	0	0	0	0	0	0	0
OTU_6816	1	0	0	1	0	0	0	0
OTU_6817	0	0	0	0	0	0	0	0
OTU_6820	0	0	0	0	0	0	0	1
OTU_6822	343	190	212	130	203	237	295	113
OTU_6829	0	0	0	0	0	0	0	0
OTU_6831	0	0	1	0	0	0	0	0
OTU_6832	0	0	1	0	0	0	0	0
OTU_6835	0	0	0	0	0	0	0	0
OTU_6838	0	0	0	0	0	0	0	0
OTU_6839	0	0	0	0	0	0	0	0
OTU_6840	0	0	0	0	0	0	0	0
OTU_6841	0	0	0	0	0	0	0	0
OTU_6842	0	0	0	0	0	0	0	0
OTU_6843	0	0	0	0	0	0	0	0
OTU_6844	0	0	0	0	0	0	0	0
OTU_6845	0	0	0	0	0	0	0	0
OTU_6847	0	0	0	0	0	0	0	0
OTU_6848	0	1	0	1	2	1	0	0
OTU_6849	0	0	0	0	0	0	0	0
OTU_6850	0	0	0	0	0	0	0	0
OTU_6851	0	0	0	0	0	0	0	0
OTU_6852	0	0	1	0	0	0	0	0
OTU_6853	0	0	0	0	0	0	0	0
OTU_6856	0	0	0	0	0	0	0	0
OTU_6857	3	3	2	3	3	2	3	3
OTU_6858	0	0	0	0	0	0	0	0
OTU_6859	16	8	20	21	22	14	15	10
OTU_6863	1	1	0	0	0	0	0	0
OTU_6864	1	3	2	0	0	1	0	1
OTU_6865	0	0	1	0	0	0	0	0
OTU_6866	1	3	1	1	0	1	5	3
OTU_6868	0	3	1	0	2	1	1	1
OTU_6869	8	7	5	3	5	1	1	1
OTU_6870	0	0	0	0	0	0	0	0
OTU_6871	0	0	0	0	0	0	0	0
OTU_6872	13	5	8	5	45	37	5	15
OTU_6874	0	0	0	0	0	0	0	0
OTU_6876	0	0	3	0	0	0	0	0
OTU_6877	0	0	0	0	0	0	0	0
OTU_6878	0	0	0	0	0	0	0	0
OTU_6879	0	0	0	0	0	0	0	0
OTU_6880	0	0	0	0	0	0	0	0
OTU_6884	3	0	0	0	0	0	0	0
OTU_6886	0	1	1	0	0	0	0	0
OTU_6887	0	1	0	0	0	0	0	0
OTU_6888	0	0	0	0	0	0	0	0
OTU_6889	0	0	0	0	0	0	0	0
OTU_6890	0	1	0	0	0	0	0	0
OTU_6891	0	0	0	0	0	0	0	0
OTU_6892	0	0	0	0	0	0	0	0
OTU_6893	0	0	0	0	2	0	0	0
OTU_6894	0	0	0	0	0	0	0	0
OTU_6895	0	0	0	0	0	0	0	0
OTU_6896	2	0	1	3	1	0	0	0
OTU_6897	0	3	1	0	0	0	0	0
OTU_6898	2	3	4	2	5	5	1	1
OTU_6899	10	9	10	1	1	4	3	2
OTU_6900	0	0	0	0	0	0	0	0
OTU_6902	0	0	0	0	0	0	0	0
OTU_6905	4	5	1	2	1	1	4	0
OTU_6907	0	0	0	3	0	0	0	0
OTU_6908	0	0	0	0	0	0	0	0
OTU_6909	0	0	0	0	0	0	0	0
OTU_6910	0	0	0	0	0	0	0	0
OTU_6911	0	0	0	0	1	0	0	0
OTU_6912	0	0	0	0	0	0	0	0
OTU_6914	0	0	0	0	0	0	0	0
OTU_6915	0	0	0	0	0	0	0	0
OTU_6916	0	3	0	0	0	0	0	1
OTU_6917	5	1	5	5	11	7	2	3
OTU_6919	0	0	0	0	0	0	0	0
OTU_6921	18	8	10	11	14	24	16	33
OTU_6922	0	0	0	0	0	0	0	0
OTU_6924	0	0	0	0	0	0	0	0
OTU_6925	0	0	0	0	1	0	0	0
OTU_6931	0	0	0	0	0	0	0	0
OTU_6933	3	0	0	2	0	0	1	0
OTU_6937	3	5	5	0	1	5	5	3
OTU_6938	391	300	286	304	791	507	364	471
OTU_6939	0	0	0	0	0	0	0	0
OTU_6940	0	0	5	0	1	0	0	0
OTU_6941	0	0	0	0	0	0	0	0
OTU_6942	0	0	0	0	0	0	0	0
OTU_6943	0	0	0	0	1	0	0	0
OTU_6944	5	1	0	2	1	0	0	1
OTU_6945	0	0	0	0	0	0	0	0
OTU_6946	0	0	0	0	0	0	0	0
OTU_6947	0	0	0	0	0	0	0	0
OTU_6950	1	0	0	0	0	0	0	0
OTU_6951	0	0	0	0	1	1	1	0
OTU_6952	1	0	0	12	1	1	1	2
OTU_6954	0	0	0	0	0	0	0	0
OTU_6955	0	0	0	0	0	0	0	0
OTU_6959	0	0	0	0	0	0	0	0
OTU_6960	0	0	1	0	0	0	0	0
OTU_6961	0	0	0	0	0	0	0	0
OTU_6962	0	1	0	3	4	0	0	0
OTU_6963	0	0	0	0	0	0	0	0
OTU_6966	0	0	0	1	2	0	0	0
OTU_6967	0	3	0	1	4	3	1	1
OTU_6969	0	0	0	0	0	1	0	0
OTU_6970	0	0	0	0	0	0	0	0
OTU_6971	0	0	0	0	0	0	0	0
OTU_6972	0	0	5	0	0	1	0	0
OTU_6973	0	0	0	0	0	0	0	0
OTU_6974	1	0	0	0	0	0	0	0
OTU_6976	0	0	0	0	0	0	0	0
OTU_6977	0	0	0	0	1	0	0	0
OTU_6978	0	0	0	0	0	0	0	0
OTU_6979	0	0	0	0	0	0	0	0
OTU_6983	0	0	0	0	0	0	0	0
OTU_6985	0	0	0	0	0	0	0	0
OTU_6986	0	0	0	0	0	0	0	0
OTU_6988	0	0	0	0	0	0	0	1
OTU_6989	0	0	0	0	0	0	0	0
OTU_6992	0	0	0	0	0	0	0	0
OTU_6995	0	0	0	1	0	0	0	0
OTU_6996	17	8	30	13	5	2	7	1
OTU_6997	0	0	1	1	0	0	0	1
OTU_6998	0	0	0	0	0	0	0	0
OTU_6999	0	1	0	0	0	0	0	0
OTU_7000	0	0	0	0	0	0	0	0
OTU_7001	0	0	0	0	0	0	0	0
OTU_7002	0	0	0	0	0	0	0	2
OTU_7004	3	27	15	21	4	1	1	2
OTU_7006	7	13	3	5	5	18	4	8
OTU_7007	0	0	0	0	0	0	0	0
OTU_7008	0	0	0	0	0	0	0	0
OTU_7009	7	4	3	5	27	13	10	16
OTU_7010	0	0	0	0	0	0	0	0
OTU_7011	1	4	3	1	1	2	0	3
OTU_7014	0	0	0	0	0	0	0	0
OTU_7015	0	0	0	0	0	0	0	0
OTU_7017	0	0	0	0	0	0	3	0
OTU_7018	0	0	0	0	0	0	0	0
OTU_7020	0	0	0	0	0	0	0	0
OTU_7021	0	0	0	0	0	0	0	0
OTU_7023	0	0	0	0	0	0	0	0
OTU_7024	23	40	19	16	5	8	5	3
OTU_7025	0	0	0	0	0	3	0	0
OTU_7026	0	0	0	0	0	0	0	0
OTU_7027	0	0	0	0	0	0	0	0
OTU_7028	0	0	0	0	0	0	0	0
OTU_7029	0	0	0	0	0	0	0	0
OTU_7030	0	0	0	0	0	0	0	0
OTU_7031	1	5	6	5	4	5	18	8
OTU_7032	0	0	0	0	0	0	1	0
OTU_7035	0	0	0	0	0	0	0	0
OTU_7036	0	0	0	0	0	0	0	0
OTU_7037	0	0	0	0	0	0	0	0
OTU_7038	0	0	0	0	0	0	0	0
OTU_7039	0	0	0	0	0	0	0	0
OTU_7042	0	0	0	0	0	0	0	0
OTU_7043	0	0	0	0	0	0	0	0
OTU_7044	0	0	0	0	0	0	0	0
OTU_7046	0	1	1	0	0	0	0	0
OTU_7049	58	32	20	25	19	120	196	93
OTU_7050	1	0	0	0	0	0	0	0
OTU_7051	0	0	0	0	0	0	0	0
OTU_7052	0	0	0	0	0	0	0	0
OTU_7053	1	6	2	3	1	0	0	0
OTU_7054	0	0	0	0	0	0	0	0
OTU_7055	0	0	0	0	0	1	0	0
OTU_7058	0	0	0	0	0	0	0	0
OTU_7060	0	0	0	0	0	0	0	0
OTU_7061	0	0	0	0	0	0	0	0
OTU_7062	0	0	0	0	0	0	0	0
OTU_7063	0	0	0	0	0	0	0	0
OTU_7064	0	0	0	0	0	0	0	0
OTU_7065	0	0	0	0	0	0	0	0
OTU_7067	0	1	0	0	0	0	0	0
OTU_7068	0	0	0	0	0	0	0	0
OTU_7070	0	0	0	0	0	0	1	0
OTU_7071	0	0	0	0	0	0	0	0
OTU_7072	0	0	0	0	0	0	0	0
OTU_7073	0	0	0	0	0	0	0	0
OTU_7075	0	1	1	0	0	0	0	0
OTU_7077	0	0	0	0	0	0	0	0
OTU_7078	0	0	0	0	0	0	0	0
OTU_7079	0	0	0	0	0	0	0	0
OTU_7080	46	28	32	22	15	5	10	10
OTU_7081	0	0	0	0	0	0	0	0
OTU_7082	0	0	0	0	0	0	1	0
OTU_7084	0	0	0	0	0	0	0	0
OTU_7085	0	0	0	0	0	0	0	0
OTU_7086	0	0	0	1	0	0	0	0
OTU_7087	0	0	0	0	0	0	0	0
OTU_7089	0	0	0	0	1	0	0	0
OTU_7090	0	0	0	0	0	0	0	0
OTU_7091	5	15	15	11	0	3	2	1
OTU_7092	0	0	0	0	0	0	0	0
OTU_7093	0	0	0	0	1	0	0	0
OTU_7094	27	349	109	37	38	32	19	18
OTU_7095	0	0	1	0	0	0	0	0
OTU_7097	16	22	32	21	9	7	5	7
OTU_7098	1	0	0	3	0	1	0	0
OTU_7100	18	8	7	5	4	1	3	1
OTU_7102	0	0	1	0	0	3	0	0
OTU_7104	0	0	0	0	0	0	1	0
OTU_7105	0	0	0	0	0	0	0	0
OTU_7106	0	0	0	0	0	0	0	0
OTU_7108	0	0	0	0	0	0	0	0
OTU_7110	0	0	0	0	0	0	0	0
OTU_7111	0	0	0	0	0	0	0	0
OTU_7112	1	1	1	3	3	0	4	1
OTU_7113	0	0	0	0	0	0	0	0
OTU_7114	0	8	10	10	1	1	5	7
OTU_7115	0	0	0	0	0	0	0	0
OTU_7117	0	0	0	0	0	0	0	0
OTU_7118	0	0	0	0	0	0	0	0
OTU_7119	0	0	0	5	0	0	0	0
OTU_7120	0	0	0	0	0	0	0	0
OTU_7121	0	0	0	0	0	0	0	0
OTU_7122	2	3	10	4	2	5	1	4
OTU_7123	0	0	0	0	0	0	0	0
OTU_7124	0	0	0	0	0	0	0	0
OTU_7125	0	0	0	0	0	0	0	0
OTU_7126	0	0	0	0	0	0	0	0
OTU_7128	0	0	0	0	0	0	0	0
OTU_7130	0	0	0	0	0	0	0	0
OTU_7131	0	1	0	0	0	0	0	1
OTU_7133	0	0	0	0	0	0	0	0
OTU_7135	1	0	0	0	0	0	0	0
OTU_7137	0	0	0	0	0	0	0	0
OTU_7138	0	0	0	0	0	0	0	0
OTU_7139	0	0	0	0	0	0	0	1
OTU_7140	16	11	10	15	41	40	32	10
OTU_7141	0	0	0	0	0	0	0	0
OTU_7142	0	0	0	0	0	0	0	0
OTU_7143	1	5	0	0	7	1	0	3
OTU_7146	0	0	0	0	0	0	0	0
OTU_7147	0	0	0	0	0	0	0	0
OTU_7149	13	20	26	13	4	5	5	5
OTU_7150	0	0	0	0	0	0	0	0
OTU_7151	0	0	0	0	0	0	0	0
OTU_7152	0	1	1	1	1	0	5	0
OTU_7154	0	0	0	0	0	0	0	0
OTU_7155	4	0	0	1	1	1	0	1
OTU_7156	0	0	0	0	0	0	0	0
OTU_7158	0	0	0	0	0	0	0	0
OTU_7159	0	0	0	0	0	0	0	0
OTU_7160	4	7	11	10	8	5	11	10
OTU_7161	0	0	0	0	0	0	0	0
OTU_7162	0	2	0	0	0	0	0	0
OTU_7163	8	14	10	1	1	1	4	5
OTU_7164	1	3	0	3	2	0	0	1
OTU_7165	0	0	0	0	0	0	0	0
OTU_7166	0	0	0	0	0	0	0	0
OTU_7167	0	0	0	0	0	0	0	0
OTU_7168	0	0	0	0	0	0	0	0
OTU_7169	0	0	0	0	0	0	0	0
OTU_7170	0	0	0	0	0	0	0	0
OTU_7171	0	0	0	0	0	0	0	2
OTU_7173	0	0	0	0	0	0	0	0
OTU_7174	3	3	4	0	0	2	1	1
OTU_7175	19	19	25	18	33	37	52	144
OTU_7176	0	0	0	0	0	0	0	0
OTU_7178	1	1	2	1	4	10	8	6
OTU_7179	0	0	0	0	0	0	0	0
OTU_7181	25	34	43	38	23	33	32	23
OTU_7182	35	17	27	18	21	18	19	8
OTU_7183	0	0	0	0	0	0	0	0
OTU_7184	0	0	0	0	2	0	1	0
OTU_7185	0	0	0	0	0	0	0	0
OTU_7190	0	0	0	0	0	0	0	0
OTU_7191	0	0	0	0	0	0	0	0
OTU_7196	0	0	0	0	0	0	0	0
OTU_7197	3	1	5	8	1	6	5	3
OTU_7200	0	0	0	0	0	0	0	0
OTU_7201	1	3	7	1	7	2	1	5
OTU_7208	0	0	0	0	4	0	0	0
OTU_7209	0	7	1	2	1	1	0	0
OTU_7210	0	0	0	0	0	0	0	0
OTU_7211	0	0	0	0	0	0	0	0
OTU_7213	0	0	0	0	0	0	0	0
OTU_7214	0	0	0	0	3	0	0	1
OTU_7215	0	0	0	0	0	0	0	0
OTU_7216	0	0	0	1	0	0	0	0
OTU_7217	0	0	0	0	0	0	0	0
OTU_7218	0	0	0	0	0	0	0	0
OTU_7220	0	0	1	0	0	0	0	0
OTU_7221	0	0	1	1	0	0	11	1
OTU_7224	0	0	0	0	0	0	0	0
OTU_7225	0	0	0	0	0	0	0	0
OTU_7226	10	8	4	13	4	5	2	4
OTU_7227	0	0	0	0	0	0	0	0
OTU_7228	0	0	0	0	0	0	0	0
OTU_7229	71	86	74	99	47	45	53	58
OTU_7230	8	0	3	1	3	1	0	0
OTU_7231	0	0	0	0	0	0	0	0
OTU_7232	0	1	3	2	0	0	0	3
OTU_7234	0	0	0	0	0	0	0	0
OTU_7235	0	2	0	4	0	0	2	0
OTU_7236	0	0	0	0	0	0	0	0
OTU_7237	0	0	0	0	0	0	0	0
OTU_7238	0	0	0	0	0	0	0	0
OTU_7239	0	0	0	0	0	0	0	0
OTU_7240	0	0	0	0	0	0	0	0
OTU_7241	1	1	0	2	1	1	1	3
OTU_7242	0	0	0	0	0	0	0	0
OTU_7244	0	0	0	0	0	0	0	0
OTU_7245	8	16	11	7	16	24	33	48
OTU_7247	0	0	0	0	0	3	0	0
OTU_7248	0	0	0	0	0	0	0	0
OTU_7249	0	0	0	0	0	0	0	0
OTU_7250	0	0	0	1	0	0	0	0
OTU_7251	40	41	29	26	74	155	45	80
OTU_7253	0	0	0	0	0	0	0	0
OTU_7254	0	0	0	0	0	0	0	0
OTU_7255	0	0	0	0	0	0	0	0
OTU_7256	0	0	0	0	0	0	0	0
OTU_7257	0	0	0	0	0	0	0	0
OTU_7261	0	0	0	0	0	0	0	0
OTU_7262	0	0	0	0	0	0	0	0
OTU_7265	5	5	4	2	1	0	1	2
OTU_7267	0	0	3	4	0	1	8	3
OTU_7268	0	0	0	0	0	0	0	0
OTU_7270	0	0	0	0	0	0	0	0
OTU_7271	0	0	0	0	0	0	0	0
OTU_7272	0	0	0	0	0	1	0	0
OTU_7273	0	0	0	0	0	0	0	0
OTU_7274	0	0	1	3	0	0	0	2
OTU_7275	0	0	0	0	0	0	0	0
OTU_7277	0	0	0	0	0	0	0	0
OTU_7278	0	0	0	0	0	0	0	0
OTU_7279	0	0	0	0	0	1	0	0
OTU_7280	0	0	0	0	0	0	0	0
OTU_7282	0	0	0	0	0	0	0	0
OTU_7287	0	0	0	0	0	0	0	0
OTU_7288	0	0	0	0	0	0	0	0
OTU_7291	5	4	8	3	5	3	3	4
OTU_7293	48	67	87	46	40	32	21	27
OTU_7294	0	0	0	0	0	0	0	0
OTU_7295	0	0	0	0	0	0	0	0
OTU_7296	0	0	0	0	0	0	0	0
OTU_7297	1	0	0	0	0	0	0	0
OTU_7298	0	0	0	0	0	0	0	0
OTU_7301	0	0	0	0	0	0	0	0
OTU_7302	0	0	0	0	0	0	0	0
OTU_7303	0	0	0	0	0	0	0	0
OTU_7310	0	0	0	0	0	0	0	0
OTU_7312	0	0	0	0	0	0	0	0
OTU_7314	0	0	0	0	0	0	0	0
OTU_7315	0	1	3	3	0	0	3	0
OTU_7319	0	0	0	0	0	0	0	0
OTU_7320	0	0	0	0	0	0	1	0
OTU_7322	0	0	0	0	0	0	0	0
OTU_7325	6	14	8	12	1	10	1	5
OTU_7326	0	0	0	0	0	0	0	0
OTU_7327	0	0	0	0	0	1	0	0
OTU_7328	0	0	0	0	0	0	0	0
OTU_7331	0	1	0	0	0	0	0	0
OTU_7332	0	0	0	0	0	0	0	0
OTU_7334	0	0	0	0	0	0	0	0
OTU_7336	0	0	0	0	0	0	0	0
OTU_7338	0	0	0	0	0	0	0	0
OTU_7339	0	0	0	0	0	0	0	0
OTU_7340	0	0	0	0	0	0	0	0
OTU_7341	0	0	0	0	0	0	0	0
OTU_7342	1	0	1	0	0	0	0	0
OTU_7343	1	2	1	2	1	0	0	0
OTU_7344	6	16	4	8	5	8	2	3
OTU_7347	0	0	0	1	0	0	0	0
OTU_7351	0	0	0	1	0	0	0	0
OTU_7352	0	0	0	0	0	0	0	0
OTU_7353	0	0	0	0	0	0	0	0
OTU_7355	0	0	0	0	0	0	0	0
OTU_7356	0	0	1	0	0	0	0	0
OTU_7357	0	0	0	0	0	0	0	0
OTU_7358	0	0	0	0	0	0	0	0
OTU_7359	0	0	0	0	0	0	0	0
OTU_7360	0	0	0	0	0	0	0	0
OTU_7361	0	0	0	0	0	0	0	0
OTU_7362	0	0	0	0	0	0	0	0
OTU_7363	0	0	0	0	0	0	0	0
OTU_7364	0	0	0	0	0	0	0	0
OTU_7365	11	10	3	10	11	2	7	35
OTU_7366	1	0	0	1	1	0	1	3
OTU_7367	0	0	0	0	0	0	0	0
OTU_7368	0	0	0	0	0	0	0	0
OTU_7371	0	0	0	0	0	0	0	0
OTU_7372	0	0	0	1	0	0	0	0
OTU_7373	5	8	9	4	8	13	1	11
OTU_7377	0	0	0	0	1	0	4	3
OTU_7378	0	0	0	0	0	0	0	0
OTU_7379	1	0	0	0	0	0	0	0
OTU_7380	1	0	3	0	0	0	0	0
OTU_7387	1	0	0	0	0	0	0	0
OTU_7388	0	0	0	0	0	0	0	0
OTU_7389	0	0	0	0	0	0	0	0
OTU_7390	0	0	0	0	0	0	0	0
OTU_7391	0	0	0	0	0	0	0	0
OTU_7392	0	0	2	0	0	0	0	0
OTU_7393	1	0	0	0	0	0	0	0
OTU_7397	0	0	0	0	0	0	0	0
OTU_7399	1	0	0	0	0	0	0	0
OTU_7400	0	0	0	0	0	0	0	0
OTU_7401	0	0	0	0	0	0	0	0
OTU_7402	3	0	0	0	0	0	0	0
OTU_7404	0	0	0	0	0	0	0	0
OTU_7405	0	0	0	0	0	0	0	0
OTU_7406	2	7	0	5	0	1	1	1
OTU_7407	5	3	10	4	1	3	1	2
OTU_7408	0	0	0	0	0	0	0	0
OTU_7410	0	0	0	0	0	0	0	0
OTU_7411	0	1	0	0	0	0	0	0
OTU_7413	0	0	0	0	0	0	0	0
OTU_7414	0	0	0	0	0	0	0	0
OTU_7415	0	0	0	0	0	0	0	0
OTU_7418	1	0	1	0	0	0	0	0
OTU_7420	0	0	0	0	0	0	0	0
OTU_7421	13	8	8	8	0	1	1	2
OTU_7423	0	1	0	0	0	0	0	0
OTU_7424	0	0	0	4	0	0	0	0
OTU_7425	0	0	0	0	0	0	0	0
OTU_7426	0	0	0	0	0	0	0	0
OTU_7428	0	0	0	0	0	0	0	1
OTU_7429	0	0	0	0	0	0	0	0
OTU_7430	16	3	1	5	1	3	1	4
OTU_7431	0	0	0	0	0	0	0	0
OTU_7433	0	0	0	0	0	0	0	0
OTU_7434	0	0	0	0	0	0	0	0
OTU_7436	0	1	0	0	0	0	0	0
OTU_7437	0	0	0	0	0	0	0	0
OTU_7439	0	0	1	0	0	0	0	0
OTU_7441	0	0	0	0	0	1	0	0
OTU_7442	0	1	0	0	3	0	1	1
OTU_7443	0	0	0	0	0	0	0	0
OTU_7444	0	0	0	2	0	0	0	1
OTU_7445	0	0	0	0	0	0	0	0
OTU_7446	0	0	0	0	0	0	0	0
OTU_7447	0	0	0	0	0	0	0	0
OTU_7453	0	4	0	0	0	0	0	0
OTU_7454	4	5	7	5	13	10	10	16
OTU_7456	0	0	0	0	0	0	0	0
OTU_7460	0	0	0	0	0	0	0	0
OTU_7462	1	0	1	0	0	0	0	0
OTU_7463	1	0	0	0	0	0	0	0
OTU_7464	0	0	0	0	0	0	0	0
OTU_7468	0	0	0	0	0	0	0	0
OTU_7469	0	0	0	0	0	0	0	0
OTU_7470	0	0	0	0	0	0	0	0
OTU_7472	0	0	0	0	0	0	0	0
OTU_7473	0	0	0	0	0	0	0	0
OTU_7475	0	0	0	0	0	0	0	0
OTU_7480	0	0	0	0	0	0	0	0
OTU_7482	0	0	0	0	0	0	1	0
OTU_7483	0	0	0	0	3	0	0	0
OTU_7485	0	0	0	0	0	0	0	0
OTU_7486	0	0	0	0	0	0	0	1
OTU_7487	0	0	0	0	0	0	0	0
OTU_7488	0	0	0	0	0	0	0	0
OTU_7489	0	2	0	0	0	0	0	0
OTU_7491	0	0	0	0	0	0	0	0
OTU_7492	0	0	0	0	0	0	0	0
OTU_7493	7	7	0	3	15	5	16	10
OTU_7494	0	0	1	0	0	1	0	0
OTU_7495	148	173	119	132	184	1461	766	203
OTU_7497	4	3	3	8	2	1	1	0
OTU_7498	1	0	3	0	0	0	0	0
OTU_7499	0	0	0	0	0	0	0	0
OTU_7500	0	0	0	0	0	0	0	0
OTU_7501	0	0	0	0	0	1	0	0
OTU_7502	13	7	7	19	5	8	7	7
OTU_7503	0	0	0	0	0	0	0	0
OTU_7505	0	0	0	0	0	0	0	0
OTU_7506	0	0	0	0	0	0	0	0
OTU_7508	0	0	0	0	0	0	0	0
OTU_7509	27	13	22	18	9	1	4	1
OTU_7510	0	3	0	0	0	0	0	0
OTU_7512	6	0	2	0	0	0	0	0
OTU_7515	0	0	0	0	0	0	1	0
OTU_7516	1	0	1	0	1	0	0	0
OTU_7518	0	0	0	0	0	0	0	0
OTU_7519	0	0	0	0	0	0	0	0
OTU_7521	0	0	0	0	0	0	0	0
OTU_7522	0	0	0	0	0	0	0	0
OTU_7523	0	0	3	0	0	0	0	0
OTU_7524	1	3	0	0	0	1	0	0
OTU_7525	0	0	0	0	0	0	0	0
OTU_7526	0	0	0	0	0	0	0	0
OTU_7527	0	0	0	0	0	0	0	0
OTU_7528	0	0	0	0	0	0	0	0
OTU_7529	0	0	0	0	0	0	0	0
OTU_7530	1	3	1	1	0	0	4	0
OTU_7531	0	0	0	0	0	0	0	0
OTU_7533	0	1	0	0	0	0	0	0
OTU_7534	0	0	0	0	0	0	0	0
OTU_7538	0	0	1	0	0	0	0	0
OTU_7539	3	5	3	1	0	0	1	0
OTU_7541	0	0	0	0	0	0	0	0
OTU_7542	0	0	0	0	0	0	0	0
OTU_7543	0	0	0	0	0	0	0	0
OTU_7544	0	0	0	0	0	0	0	0
OTU_7548	0	0	1	0	0	0	0	0
OTU_7549	0	0	0	0	0	0	0	0
OTU_7552	4	0	0	0	0	0	0	0
OTU_7558	0	0	0	0	0	0	0	0
OTU_7559	0	0	0	0	0	0	0	0
OTU_7561	0	0	0	0	0	0	0	0
OTU_7562	0	0	0	1	0	0	0	0
OTU_7563	0	0	0	1	0	0	0	0
OTU_7565	0	0	0	0	0	0	0	0
OTU_7567	0	0	0	0	0	0	0	0
OTU_7568	0	0	0	0	0	0	0	0
OTU_7570	0	0	0	0	0	0	0	0
OTU_7571	0	0	0	0	0	0	0	0
OTU_7573	0	0	0	2	0	0	0	0
OTU_7574	0	0	0	0	0	0	0	0
OTU_7575	0	0	0	0	0	0	0	0
OTU_7576	0	0	0	0	0	0	0	0
OTU_7577	0	0	0	0	0	0	0	0
OTU_7578	0	0	0	0	0	0	0	0
OTU_7579	0	0	0	0	0	0	0	0
OTU_7581	0	0	0	0	0	0	0	0
OTU_7583	0	1	0	0	0	0	1	0
OTU_7585	0	0	0	0	0	0	0	0
OTU_7586	0	0	0	0	0	0	0	0
OTU_7587	6	5	2	4	13	16	22	10
OTU_7588	0	0	0	0	0	0	0	0
OTU_7590	0	0	0	0	0	0	0	0
OTU_7591	0	0	0	0	1	0	0	0
OTU_7593	0	0	0	0	0	0	0	0
OTU_7594	0	0	0	0	0	1	0	0
OTU_7595	0	0	0	0	0	0	0	0
OTU_7596	0	0	0	0	0	0	0	0
OTU_7597	0	0	0	0	0	0	0	0
OTU_7599	0	0	0	0	0	0	0	0
OTU_7600	0	0	0	0	0	0	0	0
OTU_7602	1	3	1	0	3	0	0	0
OTU_7603	0	0	0	0	0	0	0	0
OTU_7604	0	0	0	0	0	0	0	0
OTU_7605	0	0	0	0	0	0	0	0
OTU_7606	0	0	0	0	0	0	0	0
OTU_7607	0	0	0	0	0	0	0	0
OTU_7608	0	0	0	0	0	0	0	0
OTU_7609	0	0	1	0	0	0	0	0
OTU_7610	0	0	0	0	0	0	0	0
OTU_7611	0	3	0	0	0	0	0	0
OTU_7612	0	0	3	0	0	0	0	0
OTU_7613	0	0	0	0	0	0	0	0
OTU_7616	0	0	0	0	0	0	0	0
OTU_7617	0	0	0	0	0	0	0	0
OTU_7618	0	0	0	0	0	0	0	0
OTU_7619	0	0	0	0	2	0	0	0
OTU_7621	0	0	1	0	0	0	0	0
OTU_7623	0	0	0	0	0	0	0	0
