gene_id	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
OTU_63	61.131230757005	-0.142060807417836	0.334390151587907	-0.424835500517097	0.670956596379914	0.803176929326262
OTU_1047	6.15929122306094	0.278388954399897	0.654827206329255	0.425133457665043	0.670739389031945	0.803176929326262
OTU_330	8.28689346716966	0.232635274909217	0.551182970647303	0.422065425272506	0.67297726351472	0.804610958089726
OTU_4102	40.4140635367252	0.15815161834184	0.375722184987504	0.420927016452596	0.673808376596896	0.804620991833656
OTU_166	12.4877775687704	0.192830976581216	0.459841980845173	0.419341827439938	0.674966331860561	0.805020820194669
OTU_462	5.53010717083084	-0.402667257074412	0.964112549935925	-0.417655860927413	0.676198748396925	0.805508375069663
OTU_317	12.2269858082465	0.210657790893965	0.509027730897393	0.413843447237314	0.678988762810592	0.807847944073916
OTU_10	311.614186747951	0.0991143066777443	0.241592039632328	0.410254852885814	0.681619006583269	0.809008966551501
OTU_6057	4.00240705804861	0.319111103889346	0.776320639925203	0.411055802818912	0.68103161707012	0.809008966551501
OTU_803	6.8351697298605	-0.251081696279879	0.618721066484364	-0.405807576112692	0.684883991595288	0.810915912566818
OTU_6125	4.92706653984046	0.321511156462898	0.791470544843845	0.406219989559222	0.684580967779411	0.810915912566818
OTU_60	12.6517287734521	0.197789991224198	0.496092977050297	0.398695406655886	0.690117652811025	0.815138966726066
OTU_4617	3.59359926796991	0.318874016904824	0.798904395020593	0.399139144674007	0.689790680502778	0.815138966726066
OTU_120	18.7197852687389	-0.191127013765331	0.484763836811251	-0.394268299843804	0.693382964787744	0.816712222982481
OTU_204	7.09062774000201	-0.247494652435448	0.630779637567851	-0.392363097499047	0.694789948385914	0.816712222982481
OTU_1162	3.63649727702293	0.467374731452352	1.18306641588528	0.395053671693165	0.692803278381812	0.816712222982481
OTU_2723	3.48958079602704	0.356947828619726	0.907471356200899	0.393343355887371	0.69406590017263	0.816712222982481
OTU_51	102.264602952631	0.113180447670097	0.290936360168241	0.389021322754736	0.697260373082956	0.818632226740853
OTU_885	4.50656485679743	0.305964255910811	0.796389773154518	0.38418908206076	0.700838309807913	0.821846363299926
OTU_326	17.1660525148461	0.315306729650278	0.83422965441467	0.37796154569872	0.705459160754712	0.825111491650747
OTU_354	13.0854560390443	-0.183005988267548	0.485392538881273	-0.377026784732493	0.706153699909688	0.825111491650747
OTU_7773	4.49278931294462	0.317774140256364	0.838898740260441	0.378799162527899	0.704837009319788	0.825111491650747
OTU_296	3.60809354184758	0.311421757598058	0.834909754590347	0.373000502013369	0.709148070328179	0.825624290450509
OTU_945	3.6297509295875	-0.327109923995112	0.875360805490138	-0.373685824112213	0.708638073239696	0.825624290450509
OTU_2316	10.2429897152686	-0.201846971120152	0.538378397800238	-0.374916549298559	0.707722530762428	0.825624290450509
OTU_6537	5.70839419554351	-0.259903704031261	0.698858906056289	-0.371897248184067	0.709969354058158	0.825624290450509
OTU_308	11.0512521996917	-0.219876435145924	0.593493487907448	-0.370478260715495	0.711026171488353	0.825871253819013
OTU_224	47.2056602910881	0.0979377163063502	0.265973086897937	0.368224159250866	0.712706097474095	0.826030615793509
OTU_5242	3.43924229885617	-0.325246709248583	0.883756112307796	-0.368027677227884	0.712852596860656	0.826030615793509
OTU_593	3.95629208321253	-0.283716912919012	0.77925505771701	-0.364087355108377	0.715792778938686	0.826103329544713
OTU_722	7.08447747944404	-0.234159824665056	0.641920905251015	-0.364779870463154	0.715275732283932	0.826103329544713
OTU_1187	6.05114353637718	-0.249597798075403	0.686810005248589	-0.363416077471181	0.716294093511162	0.826103329544713
OTU_6586	4.99866637662047	0.249394039502572	0.685872324510158	0.363615837219685	0.716144898819679	0.826103329544713
OTU_787	4.93757623026833	0.267878889043229	0.751245632360261	0.356579629224076	0.721406529801798	0.830041866054304
OTU_5126	4.19378591031755	0.27933536615325	0.782508610958518	0.356974175416528	0.721111138776756	0.830041866054304
OTU_7229	10.9676939771828	-0.181187810067152	0.51291852353324	-0.353248716421937	0.723901988575281	0.831934365248677
OTU_523	10.6161740571028	0.170799927843863	0.487176761862752	0.350591286806863	0.725894994255426	0.833245662419961
OTU_1510	4.42553597064661	-0.252611414060401	0.728043846056729	-0.346972803119769	0.728611750951885	0.835383695698644
OTU_629	6.71820371307481	-0.213021115311746	0.621434247385311	-0.342789468408016	0.73175684946195	0.838007258517315
OTU_367	10.4095969825212	0.195258763445091	0.579071190125914	0.337193020089005	0.735971398676825	0.8408645185817
OTU_4053	24.462740793236	-0.146803599904875	0.434118828938346	-0.338164553387118	0.735239186248724	0.8408645185817
OTU_385	4.80585555556986	-0.246962087089528	0.736061743130946	-0.335518167319821	0.73723424260498	0.841324491560875
OTU_676	5.10626729424982	-0.236840968432108	0.715808600691753	-0.330871923309144	0.740741230544518	0.844277618685148
OTU_2819	3.52186233554994	-0.278144780505452	0.843365494525458	-0.329803367947793	0.741548542382968	0.844277618685148
OTU_7097	3.97105171508493	-0.271011078588997	0.843187664002833	-0.321412527909193	0.747897790481207	0.850516324523977
OTU_148	13.8733892323719	-0.148162286637982	0.471676482166586	-0.314118452455838	0.753431075294209	0.854150503997463
OTU_1071	5.15602978827884	-0.216066236342317	0.688665018085438	-0.313746496000341	0.753713583793262	0.854150503997463
OTU_7862	4.79010216493868	-0.253466585957834	0.806287150106004	-0.314362675784316	0.753245600653232	0.854150503997463
OTU_262	31.3890020368794	0.113453001739308	0.372855890730728	0.304281103127971	0.760913740555435	0.860316344812966
OTU_578	22.0312298456116	0.126609058863301	0.414873525038538	0.305175074383307	0.760232815237461	0.860316344812966
OTU_946	4.08671434138345	0.252504810877578	0.833886197779782	0.302804880989601	0.762038563461024	0.860593204462912
OTU_1691	3.55673035948553	0.249266926310408	0.846626652225618	0.294423670286228	0.768434181779011	0.865702472710798
OTU_6257	3.71050485292049	-0.232192621417305	0.791392334753508	-0.29339761231024	0.76921825029211	0.865702472710798
OTU_6378	12.3616001342825	0.136784605364321	0.464512498260078	0.294469160413711	0.768399425695368	0.865702472710798
OTU_36	31.6133002362559	0.152006926044156	0.524525697547438	0.289798815872903	0.771970153811162	0.867656939486084
OTU_350	10.843067817582	-0.147101004384816	0.512175026598167	-0.287208467312143	0.773952703348536	0.867656939486084
OTU_723	3.7161256795866	-0.227199461532637	0.788095169372183	-0.288289372099096	0.773125241817999	0.867656939486084
OTU_1088	6.78308340290449	-0.174963214485806	0.610715212081789	-0.286489039448348	0.774503587087272	0.867656939486084
OTU_263	14.1666624928047	-0.155625694373009	0.549025098015549	-0.283458251609112	0.776825580171844	0.869262491313573
OTU_251	3.66760330969961	-0.246452736331323	0.87999522893777	-0.280061446047625	0.779430363112977	0.871180451570848
OTU_579	4.50402540040579	0.203400943863135	0.729318574843801	0.278891764009572	0.780327889245479	0.871187985938446
OTU_24	146.958106579037	0.0795503221667831	0.288063991635619	0.276155036646888	0.782428990373152	0.872537688238247
OTU_185	30.6113739779985	0.139862993021623	0.508949632803851	0.274807140052553	0.783464412257607	0.8726972610341
OTU_668	3.89236196594881	-0.208904318025627	0.773035156234153	-0.270239091121426	0.786976320688474	0.875611878991272
OTU_1209	6.7978319454256	-0.16505119820601	0.613556762225593	-0.269007218838742	0.787924127539581	0.875670223561035
OTU_234	52.3311467051438	0.14824772145487	0.557302019412197	0.26600966135244	0.790231768336957	0.87723799027644
OTU_2559	7.75333265639759	-0.152951588848506	0.578071266874604	-0.264589502390341	0.791325707885994	0.877456397179708
OTU_431	14.074556722141	-0.122266861614431	0.465739542270106	-0.26252196886371	0.792919050420372	0.878227442028453
